NEW_DATASET_IMG_FILENAME -> ORIGINAL_SUNRGBD_IMG_PATH
1790.png -> /SUNRGBD/realsense/sa/2014_10_23-15_13_54-1311000073
1791.png -> /SUNRGBD/realsense/sa/2014_10_22-16_15_24-1311000073
1792.png -> /SUNRGBD/realsense/sa/2014_10_24-21_08_57-1311000073
1793.png -> /SUNRGBD/realsense/sa/2014_10_22-15_25_18-1311000073
1794.png -> /SUNRGBD/realsense/sa/2014_10_24-20_29_13-1311000073
1795.png -> /SUNRGBD/realsense/sa/2014_10_23-15_09_23-1311000073
1796.png -> /SUNRGBD/realsense/sa/2014_10_23-15_07_03-1311000073
1797.png -> /SUNRGBD/realsense/sa/2014_10_21-18_44_58-1311000073
1798.png -> /SUNRGBD/realsense/sa/2014_10_22-15_23_32-1311000073
1799.png -> /SUNRGBD/realsense/sa/2014_10_21-18_46_22-1311000073
1800.png -> /SUNRGBD/realsense/sa/2014_10_21-18_33_52-1311000073
1801.png -> /SUNRGBD/realsense/sa/2014_10_21-18_22_08-1311000073
1802.png -> /SUNRGBD/realsense/sa/2014_10_22-15_26_05-1311000073
1803.png -> /SUNRGBD/realsense/sa/2014_10_21-19_06_23-1311000073
1804.png -> /SUNRGBD/realsense/sa/2014_10_23-15_24_48-1311000073
1805.png -> /SUNRGBD/realsense/sa/2014_10_23-15_28_46-1311000073
1806.png -> /SUNRGBD/realsense/sa/2014_10_23-15_33_06-1311000073
1807.png -> /SUNRGBD/realsense/sa/2014_10_24-21_12_14-1311000073
1808.png -> /SUNRGBD/realsense/sa/2014_10_21-19_07_03-1311000073
1809.png -> /SUNRGBD/realsense/sa/2014_10_24-20_31_39-1311000073
1810.png -> /SUNRGBD/realsense/sa/2014_10_22-15_26_34-1311000073
1811.png -> /SUNRGBD/realsense/sa/2014_10_22-16_01_53-1311000073
1812.png -> /SUNRGBD/realsense/sa/2014_10_23-15_21_57-1311000073
1813.png -> /SUNRGBD/realsense/sa/2014_10_24-21_22_39-1311000073
1814.png -> /SUNRGBD/realsense/sa/2014_10_21-18_40_00-1311000073
1815.png -> /SUNRGBD/realsense/sa/2014_10_24-21_04_16-1311000073
1816.png -> /SUNRGBD/realsense/sa/2014_10_21-19_03_00-1311000073
1817.png -> /SUNRGBD/realsense/sa/2014_10_23-15_19_16-1311000073
1818.png -> /SUNRGBD/realsense/sa/2014_10_23-15_32_53-1311000073
1819.png -> /SUNRGBD/realsense/sa/2014_10_23-15_02_52-1311000073
1820.png -> /SUNRGBD/realsense/sa/2014_10_24-20_48_52-1311000073
1821.png -> /SUNRGBD/realsense/sa/2014_10_22-16_00_11-1311000073
1822.png -> /SUNRGBD/realsense/sa/2014_10_24-21_07_20-1311000073
1823.png -> /SUNRGBD/realsense/sa/2014_10_21-18_44_04-1311000073
1824.png -> /SUNRGBD/realsense/sa/2014_10_21-18_23_20-1311000073
1825.png -> /SUNRGBD/realsense/sa/2014_10_24-21_12_42-1311000073
1826.png -> /SUNRGBD/realsense/sa/2014_10_23-15_21_21-1311000073
1827.png -> /SUNRGBD/realsense/sa/2014_10_24-20_40_16-1311000073
1828.png -> /SUNRGBD/realsense/sa/2014_10_23-15_20_29-1311000073
1829.png -> /SUNRGBD/realsense/sa/2014_10_22-16_15_36-1311000073
1830.png -> /SUNRGBD/realsense/sa/2014_10_23-15_25_42-1311000073
1831.png -> /SUNRGBD/realsense/sa/2014_10_23-15_08_24-1311000073
1832.png -> /SUNRGBD/realsense/sa/2014_10_24-21_13_08-1311000073
1833.png -> /SUNRGBD/realsense/sa/2014_10_24-21_17_38-1311000073
1834.png -> /SUNRGBD/realsense/sa/2014_10_23-15_03_34-1311000073
1835.png -> /SUNRGBD/realsense/sa/2014_10_23-15_52_59-1311000073
1836.png -> /SUNRGBD/realsense/sa/2014_10_24-21_03_14-1311000073
1837.png -> /SUNRGBD/realsense/sa/2014_10_22-16_11_42-1311000073
1838.png -> /SUNRGBD/realsense/sa/2014_10_23-15_34_58-1311000073
1839.png -> /SUNRGBD/realsense/sa/2014_10_21-18_43_05-1311000073
1840.png -> /SUNRGBD/realsense/sa/2014_10_24-20_49_06-1311000073
1841.png -> /SUNRGBD/realsense/sa/2014_10_22-16_12_24-1311000073
1842.png -> /SUNRGBD/realsense/sa/2014_10_23-15_17_40-1311000073
1843.png -> /SUNRGBD/realsense/sa/2014_10_22-15_26_53-1311000073
1844.png -> /SUNRGBD/realsense/sa/2014_10_24-20_32_15-1311000073
1845.png -> /SUNRGBD/realsense/sa/2014_10_23-15_35_23-1311000073
1846.png -> /SUNRGBD/realsense/sa/2014_10_21-19_05_38-1311000073
1847.png -> /SUNRGBD/realsense/sa/2014_10_21-18_21_20-1311000073
1848.png -> /SUNRGBD/realsense/sa/2014_10_24-21_18_22-1311000073
1849.png -> /SUNRGBD/realsense/sa/2014_10_23-16_01_09-1311000073
1850.png -> /SUNRGBD/realsense/sa/2014_10_23-15_36_07-1311000073
1851.png -> /SUNRGBD/realsense/sa/2014_10_22-16_01_27-1311000073
1852.png -> /SUNRGBD/realsense/sa/2014_10_21-18_49_52-1311000073
1853.png -> /SUNRGBD/realsense/sa/2014_10_21-18_29_50-1311000073
1854.png -> /SUNRGBD/realsense/sa/2014_10_23-16_00_47-1311000073
1855.png -> /SUNRGBD/realsense/sa/2014_10_22-15_22_47-1311000073
1856.png -> /SUNRGBD/realsense/sa/2014_10_24-20_33_10-1311000073
1857.png -> /SUNRGBD/realsense/sa/2014_10_22-16_14_27-1311000073
1858.png -> /SUNRGBD/realsense/sa/2014_10_21-18_14_10-1311000073
1859.png -> /SUNRGBD/realsense/sa/2014_10_24-20_58_30-1311000073
1860.png -> /SUNRGBD/realsense/sa/2014_10_21-18_45_47-1311000073
1861.png -> /SUNRGBD/realsense/sa/2014_10_24-20_31_18-1311000073
1862.png -> /SUNRGBD/realsense/sa/2014_10_23-15_09_37-1311000073
1863.png -> /SUNRGBD/realsense/sa/2014_10_21-18_43_19-1311000073
1864.png -> /SUNRGBD/realsense/sa/2014_10_22-15_24_58-1311000073
1865.png -> /SUNRGBD/realsense/sa/2014_10_21-18_39_44-1311000073
1866.png -> /SUNRGBD/realsense/sa/2014_10_23-15_36_26-1311000073
1867.png -> /SUNRGBD/realsense/sa/2014_10_21-18_47_55-1311000073
1868.png -> /SUNRGBD/realsense/sa/2014_10_24-20_39_26-1311000073
1869.png -> /SUNRGBD/realsense/sa/2014_10_23-15_20_51-1311000073
1870.png -> /SUNRGBD/realsense/sa/2014_10_22-15_25_37-1311000073
1871.png -> /SUNRGBD/realsense/sa/2014_10_24-20_32_59-1311000073
1872.png -> /SUNRGBD/realsense/sa/2014_10_24-21_23_55-1311000073
1873.png -> /SUNRGBD/realsense/sa/2014_10_21-18_33_36-1311000073
1874.png -> /SUNRGBD/realsense/sa/2014_10_23-15_33_22-1311000073
1875.png -> /SUNRGBD/realsense/sa/2014_10_24-20_32_27-1311000073
1876.png -> /SUNRGBD/realsense/sa/2014_10_22-15_21_44-1311000073
1877.png -> /SUNRGBD/realsense/sa/2014_10_22-15_22_31-1311000073
1878.png -> /SUNRGBD/realsense/sa/2014_10_21-19_05_53-1311000073
1879.png -> /SUNRGBD/realsense/sa/2014_10_21-18_25_07-1311000073
1880.png -> /SUNRGBD/realsense/sa/2014_10_22-16_05_53-1311000073
1881.png -> /SUNRGBD/realsense/sa/2014_10_21-18_55_06-1311000073
1882.png -> /SUNRGBD/realsense/sa/2014_10_21-19_05_23-1311000073
1883.png -> /SUNRGBD/realsense/sa/2014_10_21-18_24_17-1311000073
1884.png -> /SUNRGBD/realsense/sa/2014_10_21-18_15_06-1311000073
1885.png -> /SUNRGBD/realsense/sa/2014_10_24-20_39_54-1311000073
1886.png -> /SUNRGBD/realsense/sa/2014_10_21-18_20_10-1311000073
1887.png -> /SUNRGBD/realsense/sa/2014_10_23-15_55_29-1311000073
1888.png -> /SUNRGBD/realsense/sa/2014_10_24-20_47_33-1311000073
1889.png -> /SUNRGBD/realsense/sa/2014_10_23-15_31_24-1311000073
1890.png -> /SUNRGBD/realsense/sa/2014_10_23-15_35_11-1311000073
1891.png -> /SUNRGBD/realsense/sa/2014_10_22-16_05_41-1311000073
1892.png -> /SUNRGBD/realsense/sa/2014_10_24-20_31_55-1311000073
1893.png -> /SUNRGBD/realsense/sa/2014_10_24-21_19_01-1311000073
1894.png -> /SUNRGBD/realsense/sa/2014_10_23-15_29_54-1311000073
1895.png -> /SUNRGBD/realsense/sa/2014_10_22-18_43_52-1311000073
1896.png -> /SUNRGBD/realsense/sa/2014_10_21-18_46_06-1311000073
1897.png -> /SUNRGBD/realsense/sa/2014_10_24-21_23_39-1311000073
1898.png -> /SUNRGBD/realsense/sa/2014_10_21-18_15_35-1311000073
1899.png -> /SUNRGBD/realsense/sa/2014_10_24-20_28_44-1311000073
1900.png -> /SUNRGBD/realsense/sa/2014_10_23-15_02_36-1311000073
1901.png -> /SUNRGBD/realsense/sa/2014_10_24-21_23_23-1311000073
1902.png -> /SUNRGBD/realsense/sa/2014_10_22-15_21_30-1311000073
1903.png -> /SUNRGBD/realsense/sa/2014_10_24-21_17_26-1311000073
1904.png -> /SUNRGBD/realsense/sa/2014_10_21-18_38_30-1311000073
1905.png -> /SUNRGBD/realsense/sa/2014_10_23-15_09_06-1311000073
1906.png -> /SUNRGBD/realsense/sa/2014_10_21-18_22_23-1311000073
1907.png -> /SUNRGBD/realsense/sa/2014_10_24-20_23_50-1311000073
1908.png -> /SUNRGBD/realsense/sa/2014_10_21-19_06_09-1311000073
1909.png -> /SUNRGBD/realsense/sa/2014_10_23-15_35_36-1311000073
1910.png -> /SUNRGBD/realsense/sa/2014_10_23-15_31_54-1311000073
1911.png -> /SUNRGBD/realsense/sa/2014_10_24-20_58_44-1311000073
1912.png -> /SUNRGBD/realsense/sa/2014_10_21-18_53_33-1311000073
1913.png -> /SUNRGBD/realsense/sa/2014_10_24-21_03_31-1311000073
1914.png -> /SUNRGBD/realsense/sa/2014_10_21-19_07_19-1311000073
1915.png -> /SUNRGBD/realsense/sa/2014_10_24-21_14_06-1311000073
1916.png -> /SUNRGBD/realsense/sa/2014_10_21-19_04_27-1311000073
1917.png -> /SUNRGBD/realsense/sa/2014_10_24-21_25_55-1311000073
1918.png -> /SUNRGBD/realsense/sa/2014_10_22-16_03_45-1311000073
1919.png -> /SUNRGBD/realsense/sa/2014_10_21-18_43_45-1311000073
1920.png -> /SUNRGBD/realsense/sa/2014_10_24-20_58_56-1311000073
1921.png -> /SUNRGBD/realsense/sa/2014_10_21-18_16_15-1311000073
1922.png -> /SUNRGBD/realsense/sa/2014_10_21-19_02_41-1311000073
1923.png -> /SUNRGBD/realsense/sa/2014_10_21-18_47_21-1311000073
1924.png -> /SUNRGBD/realsense/sa/2014_10_23-15_06_47-1311000073
1925.png -> /SUNRGBD/realsense/sa/2014_10_21-18_16_39-1311000073
1926.png -> /SUNRGBD/realsense/sa/2014_10_22-16_14_16-1311000073
1927.png -> /SUNRGBD/realsense/sa/2014_10_24-21_12_27-1311000073
1928.png -> /SUNRGBD/realsense/sa/2014_10_21-18_54_51-1311000073
1929.png -> /SUNRGBD/realsense/sa/2014_10_21-18_14_23-1311000073
1930.png -> /SUNRGBD/realsense/sa/2014_10_24-20_29_54-1311000073
1931.png -> /SUNRGBD/realsense/sa/2014_10_21-18_39_30-1311000073
1932.png -> /SUNRGBD/realsense/sa/2014_10_21-18_47_06-1311000073
1933.png -> /SUNRGBD/realsense/sa/2014_10_22-16_05_13-1311000073
1934.png -> /SUNRGBD/realsense/sa/2014_10_23-15_33_35-1311000073
1935.png -> /SUNRGBD/realsense/sa/2014_10_21-16_08_29-1311000073
1936.png -> /SUNRGBD/realsense/sa/2014_10_22-16_14_42-1311000073
1937.png -> /SUNRGBD/realsense/sa/2014_10_23-15_07_30-1311000073
1938.png -> /SUNRGBD/realsense/sa/2014_10_22-18_45_56-1311000073
1939.png -> /SUNRGBD/realsense/sa/2014_10_23-15_07_45-1311000073
1940.png -> /SUNRGBD/realsense/sa/2014_10_23-15_36_45-1311000073
1941.png -> /SUNRGBD/realsense/sa/2014_10_21-18_29_37-1311000073
1942.png -> /SUNRGBD/realsense/sa/2014_10_21-18_22_41-1311000073
1943.png -> /SUNRGBD/realsense/sa/2014_10_22-16_12_42-1311000073
1944.png -> /SUNRGBD/realsense/sa/2014_10_24-21_13_35-1311000073
1945.png -> /SUNRGBD/realsense/sa/2014_10_24-20_30_26-1311000073
1946.png -> /SUNRGBD/realsense/sa/2014_10_24-21_24_21-1311000073
1947.png -> /SUNRGBD/realsense/sa/2014_10_21-18_18_35-1311000073
1948.png -> /SUNRGBD/realsense/sa/2014_10_21-19_06_40-1311000073
1949.png -> /SUNRGBD/realsense/sa/2014_10_23-15_07_14-1311000073
1950.png -> /SUNRGBD/realsense/sa/2014_10_21-19_05_05-1311000073
1951.png -> /SUNRGBD/realsense/sa/2014_10_21-18_23_37-1311000073
1952.png -> /SUNRGBD/realsense/sa/2014_10_21-18_29_19-1311000073
1953.png -> /SUNRGBD/realsense/sa/2014_10_22-15_21_58-1311000073
1954.png -> /SUNRGBD/realsense/sa/2014_10_24-21_14_23-1311000073
1955.png -> /SUNRGBD/realsense/sa/2014_10_22-16_05_25-1311000073
1956.png -> /SUNRGBD/realsense/sa/2014_10_21-18_45_27-1311000073
1957.png -> /SUNRGBD/realsense/sa/2014_10_24-21_18_36-1311000073
1958.png -> /SUNRGBD/realsense/sa/2014_10_23-15_04_29-1311000073
1959.png -> /SUNRGBD/realsense/sa/2014_10_23-15_03_11-1311000073
1960.png -> /SUNRGBD/realsense/sa/2014_10_22-16_11_53-1311000073
1961.png -> /SUNRGBD/realsense/sa/2014_10_24-21_13_49-1311000073
1962.png -> /SUNRGBD/realsense/sa/2014_10_24-21_24_38-1311000073
1963.png -> /SUNRGBD/realsense/sa/2014_10_21-18_40_59-1311000073
1964.png -> /SUNRGBD/realsense/sa/2014_10_23-15_33_56-1311000073
1965.png -> /SUNRGBD/realsense/sa/2014_10_24-21_18_49-1311000073
1966.png -> /SUNRGBD/realsense/sa/2014_10_24-21_14_40-1311000073
1967.png -> /SUNRGBD/realsense/sa/2014_10_23-15_04_42-1311000073
1968.png -> /SUNRGBD/realsense/sa/2014_10_21-18_15_53-1311000073
1969.png -> /SUNRGBD/realsense/sa/2014_10_23-15_21_44-1311000073
1970.png -> /SUNRGBD/realsense/sa/2014_10_24-21_08_34-1311000073
1971.png -> /SUNRGBD/realsense/sa/2014_10_24-21_17_12-1311000073
1972.png -> /SUNRGBD/realsense/sa/2014_10_21-19_08_56-1311000073
1973.png -> /SUNRGBD/realsense/sa/2014_10_24-21_03_47-1311000073
1974.png -> /SUNRGBD/realsense/sa/2014_10_21-18_30_06-1311000073
1975.png -> /SUNRGBD/realsense/sa/2014_10_22-18_44_06-1311000073
1976.png -> /SUNRGBD/realsense/sa/2014_10_21-18_30_40-1311000073
1977.png -> /SUNRGBD/realsense/sa/2014_10_22-15_23_51-1311000073
1978.png -> /SUNRGBD/realsense/sa/2014_10_21-18_21_34-1311000073
1979.png -> /SUNRGBD/realsense/sa/2014_10_22-15_24_35-1311000073
1980.png -> /SUNRGBD/realsense/sa/2014_10_22-15_24_14-1311000073
1981.png -> /SUNRGBD/realsense/sa/2014_10_22-16_12_07-1311000073
1982.png -> /SUNRGBD/realsense/sa/2014_10_22-18_46_33-1311000073
1983.png -> /SUNRGBD/realsense/sa/2014_10_24-20_29_33-1311000073
1984.png -> /SUNRGBD/realsense/sa/2014_10_23-15_51_49-1311000073
1985.png -> /SUNRGBD/realsense/sa/2014_10_24-21_14_59-1311000073
1986.png -> /SUNRGBD/realsense/sa/2014_10_21-18_21_53-1311000073
1987.png -> /SUNRGBD/xtion/sun3ddata/mit_1_375/classroom_1375_nov_6_2012_scan1_erika/0000533-000022961488
1988.png -> /SUNRGBD/xtion/sun3ddata/mit_1_375/classroom_1375_nov_6_2012_scan1_erika/0001563-000067805896
1989.png -> /SUNRGBD/xtion/sun3ddata/mit_1_375/classroom_1375_nov_6_2012_scan1_erika/0003202-000139798264
1990.png -> /SUNRGBD/xtion/sun3ddata/mit_1_375/classroom_1375_nov_6_2012_scan1_erika/0001951-000084966088
1991.png -> /SUNRGBD/xtion/sun3ddata/mit_1_375/classroom_1375_nov_6_2012_scan1_erika/0002369-000103500436
1992.png -> /SUNRGBD/xtion/sun3ddata/mit_1_375/classroom_1375_nov_6_2012_scan1_erika/0000008-000000304672
1993.png -> /SUNRGBD/xtion/sun3ddata/mit_1_375/classroom_1375_nov_6_2012_scan1_erika/0000366-000015655000
1994.png -> /SUNRGBD/xtion/sun3ddata/mit_1_375/classroom_1375_nov_6_2012_scan1_erika/0001336-000057985708
1995.png -> /SUNRGBD/xtion/sun3ddata/mit_1_375/classroom_1375_nov_6_2012_scan1_erika/0000885-000038579944
1996.png -> /SUNRGBD/xtion/sun3ddata/mit_32_d451/d451-1/0006714-000225018622
1997.png -> /SUNRGBD/xtion/sun3ddata/mit_32_d451/d451-1/0003346-000112136734
1998.png -> /SUNRGBD/xtion/sun3ddata/mit_32_d451/d451-1/0002323-000077849866
1999.png -> /SUNRGBD/xtion/sun3ddata/mit_32_d451/d451-1/0005177-000173504530
2000.png -> /SUNRGBD/xtion/sun3ddata/mit_32_d451/d451-1/0000978-000032770846
2001.png -> /SUNRGBD/xtion/sun3ddata/mit_32_d451/d451-1/0003573-000119744866
2002.png -> /SUNRGBD/xtion/sun3ddata/mit_32_d451/d451-1/0005457-000182889010
2003.png -> /SUNRGBD/xtion/sun3ddata/mit_32_d451/d451-1/0001802-000060388030
2004.png -> /SUNRGBD/xtion/sun3ddata/mit_32_d451/d451-1/0005768-000193312486
2005.png -> /SUNRGBD/xtion/sun3ddata/mit_32_d451/d451-1/0000435-000014571658
2006.png -> /SUNRGBD/xtion/sun3ddata/mit_32_d451/d451-1/0004142-000138815470
2007.png -> /SUNRGBD/xtion/sun3ddata/mit_46_ted_lab2/ted_lab_a/0013465-000451504383
2008.png -> /SUNRGBD/xtion/sun3ddata/mit_46_ted_lab2/ted_lab_a/0000035-000001350987
2009.png -> /SUNRGBD/xtion/sun3ddata/mit_46_ted_lab2/ted_lab_a/0006301-000211395759
2010.png -> /SUNRGBD/xtion/sun3ddata/mit_46_ted_lab2/ted_lab_a/0007575-000254095143
2011.png -> /SUNRGBD/xtion/sun3ddata/mit_46_ted_lab2/ted_lab_a/0004170-000139973163
2012.png -> /SUNRGBD/xtion/sun3ddata/mit_46_ted_lab2/ted_lab_a/0005563-000186660951
2013.png -> /SUNRGBD/xtion/sun3ddata/mit_46_ted_lab2/ted_lab_a/0006271-000210390279
2014.png -> /SUNRGBD/xtion/sun3ddata/mit_46_ted_lab2/ted_lab_a/0006625-000222254943
2015.png -> /SUNRGBD/xtion/sun3ddata/mit_46_ted_lab2/ted_lab_a/0001260-000042408087
2016.png -> /SUNRGBD/xtion/sun3ddata/mit_46_ted_lab2/ted_lab_a/0008304-000278528307
2017.png -> /SUNRGBD/xtion/sun3ddata/mit_46_ted_lab2/ted_lab_a/0013363-000448085751
2018.png -> /SUNRGBD/xtion/sun3ddata/mit_46_ted_lab2/ted_lab_a/0007352-000246621075
2019.png -> /SUNRGBD/xtion/sun3ddata/mit_46_ted_lab2/ted_lab_a/0012812-000429618435
2020.png -> /SUNRGBD/xtion/sun3ddata/mit_46_ted_lab2/ted_lab_a/0000455-000015427707
2021.png -> /SUNRGBD/xtion/sun3ddata/mit_46_ted_lab2/ted_lab_a/0006039-000202614567
2022.png -> /SUNRGBD/xtion/sun3ddata/mit_46_ted_lab2/ted_lab_a/0012899-000432534327
2023.png -> /SUNRGBD/xtion/sun3ddata/mit_46_ted_lab2/ted_lab_a/0000180-000006210807
2024.png -> /SUNRGBD/xtion/sun3ddata/hotel_sf/scan1/0000005-000109629997
2025.png -> /SUNRGBD/xtion/sun3ddata/hotel_sf/scan1/0003234-000219427994
2026.png -> /SUNRGBD/xtion/sun3ddata/hotel_sf/scan1/0005265-000288542999
2027.png -> /SUNRGBD/xtion/sun3ddata/hotel_sf/scan1/0005489-000296295990
2028.png -> /SUNRGBD/xtion/sun3ddata/hotel_sf/scan1/0003773-000237615997
2029.png -> /SUNRGBD/xtion/sun3ddata/hotel_sf/scan1/0003990-000244889008
2030.png -> /SUNRGBD/xtion/sun3ddata/hotel_sf/scan1/0001349-000156011002
2031.png -> /SUNRGBD/xtion/sun3ddata/hotel_sf/scan1/0004932-000277130005
2032.png -> /SUNRGBD/xtion/sun3ddata/hotel_sf/scan1/0005776-000306001007
2033.png -> /SUNRGBD/xtion/sun3ddata/hotel_sf/scan1/0002902-000208285004
2034.png -> /SUNRGBD/xtion/sun3ddata/hotel_sf/scan1/0007675-000371477997
2035.png -> /SUNRGBD/xtion/sun3ddata/hotel_sf/scan1/0001640-000165813004
2036.png -> /SUNRGBD/xtion/sun3ddata/hotel_sf/scan1/0002077-000180529999
2037.png -> /SUNRGBD/xtion/sun3ddata/hotel_sf/scan1/0000385-000123306000
2038.png -> /SUNRGBD/xtion/sun3ddata/mit_32_d460/d460-1/0001894-000063445788
2039.png -> /SUNRGBD/xtion/sun3ddata/mit_32_d460/d460-1/0000684-000022891428
2040.png -> /SUNRGBD/xtion/sun3ddata/mit_32_d460/d460-1/0003421-000114624720
2041.png -> /SUNRGBD/xtion/sun3ddata/mit_32_d460/d460-1/0003205-000107385264
2042.png -> /SUNRGBD/xtion/sun3ddata/mit_32_d460/d460-1/0001780-000059624964
2043.png -> /SUNRGBD/xtion/sun3ddata/mit_32_d460/d460-1/0002387-000079969176
2044.png -> /SUNRGBD/xtion/sun3ddata/mit_32_d460/d460-1/0001489-000049871808
2045.png -> /SUNRGBD/xtion/sun3ddata/mit_32_d460/d460-1/0000008-000000234612
2046.png -> /SUNRGBD/xtion/sun3ddata/mit_32_d460/d460-1/0002626-000087979500
2047.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g5_lounge/g5_lounge_1/0001353-000045349274
2048.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g5_lounge/g5_lounge_1/0003991-000133764482
2049.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g5_lounge/g5_lounge_1/0001562-000052354118
2050.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g5_lounge/g5_lounge_1/0002469-000082753130
2051.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g5_lounge/g5_lounge_1/0003652-000122402558
2052.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g5_lounge/g5_lounge_1/0005135-000172106786
2053.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g5_lounge/g5_lounge_1/0002025-000067872026
2054.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g5_lounge/g5_lounge_1/0006425-000215342426
2055.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g5_lounge/g5_lounge_1/0005528-000185278574
2056.png -> /SUNRGBD/xtion/sun3ddata/mit_46_4conf_1/bcs_floor4_conf_1/0000341-000011730600
2057.png -> /SUNRGBD/xtion/sun3ddata/mit_46_4conf_1/bcs_floor4_conf_1/0000837-000028354536
2058.png -> /SUNRGBD/xtion/sun3ddata/mit_46_4conf_1/bcs_floor4_conf_1/0002766-000093006900
2059.png -> /SUNRGBD/xtion/sun3ddata/mit_46_4conf_1/bcs_floor4_conf_1/0001837-000061870536
2060.png -> /SUNRGBD/xtion/sun3ddata/mit_46_4conf_1/bcs_floor4_conf_1/0001022-000034554996
2061.png -> /SUNRGBD/xtion/sun3ddata/mit_46_4conf_1/bcs_floor4_conf_1/0002807-000094381056
2062.png -> /SUNRGBD/xtion/sun3ddata/mit_46_4conf_1/bcs_floor4_conf_1/0002318-000077991732
2063.png -> /SUNRGBD/xtion/sun3ddata/mit_46_4conf_1/bcs_floor4_conf_1/0002608-000087711372
2064.png -> /SUNRGBD/xtion/sun3ddata/mit_46_4conf_1/bcs_floor4_conf_1/0003236-000108759420
2065.png -> /SUNRGBD/xtion/sun3ddata/mit_46_4conf_1/bcs_floor4_conf_1/0000003-000000067032
2066.png -> /SUNRGBD/xtion/sun3ddata/mit_46_4conf_1/bcs_floor4_conf_1/0001284-000043336188
2067.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g660/g660_1/0002526-000084695554
2068.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g660/g660_1/0004271-000143180974
2069.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g660/g660_1/0000434-000014580082
2070.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g660/g660_1/0000653-000021920086
2071.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g660/g660_1/0005063-000169725646
2072.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g660/g660_1/0005415-000181523278
2073.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g660/g660_1/0002038-000068339746
2074.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g660/g660_1/0001219-000040890142
2075.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g660/g660_1/0002199-000073735822
2076.png -> /SUNRGBD/xtion/sun3ddata/mit_32_g660/g660_1/0003332-000111709450
2077.png -> /SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan1_2012_aug_22/0008656-000409398010
2078.png -> /SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan1_2012_aug_22/0003908-000247238998
2079.png -> /SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan1_2012_aug_22/0007357-000365717987
2080.png -> /SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan1_2012_aug_22/0004127-000254675995
2081.png -> /SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan1_2012_aug_22/0012288-000532169006
2082.png -> /SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan1_2012_aug_22/0006931-000351304993
2083.png -> /SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan1_2012_aug_22/0007918-000384644989
2084.png -> /SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan1_2012_aug_22/0004543-000269631989
2085.png -> /SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan1_2012_aug_22/0007202-000360445007
2086.png -> /SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan1_2012_aug_22/0012366-000534770020
2087.png -> /SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan1_2012_aug_22/0003662-000238981003
2088.png -> /SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan1_2012_aug_22/0005676-000308858002
2089.png -> /SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan1_2012_aug_22/0005900-000316632996
2090.png -> /SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan1_2012_aug_22/0007066-000355873993
2091.png -> /SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan1_2012_aug_22/0004300-000260848999
2092.png -> /SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan1_2012_aug_22/0005590-000305954010
2093.png -> /SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan1_2012_aug_22/0008311-000397821991
2094.png -> /SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan1_2012_aug_22/0004970-000284528992
2095.png -> /SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan1_2012_aug_22/0004028-000251281006
2096.png -> /SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan1_2012_aug_22/0005442-000300912994
2097.png -> /SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan1_2012_aug_22/0005286-000295609985
2098.png -> /SUNRGBD/xtion/sun3ddata/home_ac/home_ac_scan2_2012_aug_22/0013288-001278998047
